"llid","state","max_depth_m","mean_depth_m","source","effort","lake_waterarea_ha","lake_connectivity_permanent","lake_lat_decdeg","lake_lon_decdeg","lat","long"
"8018","ME",4.26719999313354,1.81926521073138,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",135.838,"Drainage",44.97054,-70.56129,44.97054,-70.56129
"8019","ME",15.5447998046875,3.48368659027151,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",19.315,"Drainage",44.90162,-70.95459,44.90162,-70.95459
"8020","ME",7.31519985198975,3.06010658948758,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",265.063,"Drainage",45.5276,-68.80109,45.5276,-68.80109
"8022","ME",6,2.98000164205377,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",24.371,"Headwater",44.10378,-70.05188,44.10378,-70.05188
"8024","ME",12.1920003890991,2.55536275666667,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",159.243,"DrainageLk",46.18271,-68.37802,46.18271,-68.37802
"8025","ME",13.7159996032715,2.94048262215001,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",19.438,"Drainage",45.38778,-70.43179,45.38778,-70.43179
"8026","ME",23.7744007110596,4.20628644649046,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",3471.485,"DrainageLk",45.75918,-68.79295,45.75918,-68.79295
"8027","ME",8.22959995269775,2.22786129034561,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",45.529,"Drainage",45.34287,-68.01803,45.34287,-68.01803
"8028","ME",15.2399997711182,1.99412253774536,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",590.881,"DrainageLk",45.03312,-67.69835,45.03312,-67.69835
"8029","ME",12.8016004562378,3.92859442148736,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",22.875,"Drainage",45.25087,-69.33506,45.25087,-69.33506
"8030","ME",17.9832000732422,6.34186003486208,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",74.924,"Drainage",43.92926,-70.35882,43.92926,-70.35882
"8031","ME",9,2.57188028135151,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",214.695,"Drainage",45.35101,-68.31585,45.35101,-68.31585
"8032","ME",7.61999988555908,1.4137346248184,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",384.853,"DrainageLk",44.66949,-68.28721,44.66949,-68.28721
"8033","ME",18.5928001403809,1.26696013689612,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",631.9,"DrainageLk",44.06015,-69.45306,44.06015,-69.45306
"8034","ME",9.75360012054443,1.91392362466681,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",44.232,"Isolated",43.8795,-69.65469,43.8795,-69.65469
"8035","ME",3.04800009727478,1.24203968077496,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",20.638,"Drainage",44.36014,-69.87588,44.36014,-69.87588
"8036","ME",11,2.88094753482739,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",15.209,"Drainage",44.63513,-68.07208,44.63513,-68.07208
"8037","ME",17.3736000061035,7.25994050683415,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",127.65,"Headwater",43.94046,-70.60847,43.94046,-70.60847
"8038","ME",7.31519985198975,1.54277187032336,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",12.877,"Headwater",44.19159,-69.06534,44.19159,-69.06534
"8039","ME",5,2.25164044501884,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",13.682,"Headwater",43.80858,-70.35992,43.80858,-70.35992
"8040","ME",34.747200012207,8.68555502634326,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",947.279,"DrainageLk",46.96004,-68.61523,46.96004,-68.61523
"8042","ME",18.8976001739502,5.56000584159476,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",539.276,"DrainageLk",44.04162,-70.52591,44.04162,-70.52591
"8043","ME",17.0687999725342,2.35190930500287,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",2110.506,"DrainageLk",45.09156,-68.16217,45.09156,-68.16217
"8044","ME",28.0415992736816,7.55806106756329,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",142.013,"DrainageLk",45.31156,-69.49044,45.31156,-69.49044
"8045","ME",18.2880001068115,5.31922887821484,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",23.329,"Headwater",45.59865,-69.06503,45.59865,-69.06503
"8046","ME",15.8495998382568,4.94355206990262,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",73.731,"Drainage",44.64601,-68.7449,44.64601,-68.7449
"8047","ME",19.8120002746582,1.7569728150807,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",3863.136,"DrainageLk",45.66156,-69.837,45.66156,-69.837
"8048","ME",14.3255996704102,4.58665723597063,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",280.49,"Drainage",44.33028,-68.69358,44.33028,-68.69358
"8050","ME",26.8223991394043,5.63562444852054,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",230.159,"Drainage",44.59673,-70.25046,44.59673,-70.25046
"8052","ME",5,1.33378581168948,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",186.867,"DrainageLk",44.78013,-68.93515,44.78013,-68.93515
"8053","ME",14.6303997039795,4.84499548592184,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",90.814,"DrainageLk",44.97777,-69.74386,44.97777,-69.74386
"8054","ME",15.5447998046875,1.45747719720894,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",898.986,"DrainageLk",45.31656,-69.84032,45.31656,-69.84032
"8055","ME",9.14400005340576,1.50682041996374,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",291.929,"Headwater",45.20624,-68.08209,45.20624,-68.08209
"8056","ME",10.6680002212524,2.79432421268473,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",141.935,"Drainage",46.3192,-69.7541,46.3192,-69.7541
"8059","ME",7.31519985198975,2.65140957999022,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",441.271,"DrainageLk",45.7984,-68.15973,45.7984,-68.15973
"8064","ME",12.8016004562378,4.22723376437773,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",67.407,"Drainage",44.39236,-70.25036,44.39236,-70.25036
"8066","ME",5.48640012741089,2.43955303079934,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",18.756,"Headwater",43.25671,-70.76516,43.25671,-70.76516
"8067","ME",8.83920001983643,1.34289732620161,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",302.976,"DrainageLk",46.01109,-68.21809,46.01109,-68.21809
"8069","ME",5.48640012741089,2.03069042254013,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",59.377,"Drainage",43.62604,-70.82909,43.62604,-70.82909
"8070","ME",6.09600019454956,1.38685823528327,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",400.313,"Drainage",45.15479,-67.88282,45.15479,-67.88282
"8071","ME",6.09600019454956,2.6791099202028,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",11.428,"Isolated",44.40737,-69.82326,44.40737,-69.82326
"8072","ME",10,2.91288999593811,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",58.699,"Drainage",44.12203,-70.13889,44.12203,-70.13889
"8074","ME",23.7744007110596,7.00589457155055,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",295.365,"Drainage",45.23633,-70.26454,45.23633,-70.26454
"8075","ME",15.5447998046875,5.10899533815791,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",17.569,"Headwater",43.99491,-70.71193,43.99491,-70.71193
"8076","ME",18.2880001068115,8.4569980998955,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",43.677,"DrainageLk",46.10297,-68.89654,46.10297,-68.89654
"8084","ME",38.7878799438477,4.70161722512728,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",735.581,"DrainageLk",44.3367,-69.95017,44.3367,-69.95017
"8088","ME",10.6680002212524,2.68027942619355,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",23.253,"Headwater",44.15648,-70.68557,44.15648,-70.68557
"80905","ME",3.35279989242554,1.57488352325772,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",92.047,"DrainageLk",46.22846,-68.59749,46.22846,-68.59749
"80907","ME",6.70559978485107,1.73337210894371,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",6.504,"DrainageLk",45.90344,-69.06086,45.90344,-69.06086
"80909","ME",7.31519985198975,2.83173144194944,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",4.72,"Isolated",44.97313,-68.45459,44.97313,-68.45459
"8091","ME",14.6303997039795,2.06154693162691,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",2711.448,"DrainageLk",45.9332,-69.85243,45.9332,-69.85243
"80910","ME",7.31519985198975,2.05031430710998,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",17.274,"Drainage",45.88017,-70.23038,45.88017,-70.23038
"80920","ME",4.26719999313354,0.6075321371085,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",6.379,"Headwater",45.46913,-69.96886,45.46913,-69.96886
"80932","ME",4.26719999313354,1.56698853780573,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",62.707,"Drainage",44.0916,-69.30838,44.0916,-69.30838
"8095","ME",8.80871963500977,3.40783087787789,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",11.649,"Isolated",43.60052,-70.29499,43.60052,-70.29499
"8101","ME",1.18871998786926,0.0257971620070539,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",6.173,"DrainageLk",44.5518,-69.92803,44.5518,-69.92803
"8102","ME",11.8872003555298,4.40436688772968,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",68.625,"Drainage",43.20141,-70.72332,43.20141,-70.72332
"8106","ME",10.0584001541138,2.94220933471284,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",39.91,"DrainageLk",47.10482,-68.69881,47.10482,-68.69881
"8108","ME",4,2.40541321381505,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",12.117,"Isolated",43.39536,-70.75037,43.39536,-70.75037
"8112","ME",6.0045599937439,2.19577536971216,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",4.106,"DrainageLk",44.55859,-69.92898,44.55859,-69.92898
"8115","ME",17.6784000396729,3.46130361426457,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",263.605,"DrainageLk",45.97507,-70.16212,45.97507,-70.16212
"8117","ME",3.65759992599487,1.18485147539867,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",6.36,"Drainage",47.18983,-68.46845,47.18983,-68.46845
"8127","ME",7.01039981842041,2.08442264958598,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",19.583,"DrainageLk",44.98463,-69.31836,44.98463,-69.31836
"8128","ME",7.61999988555908,2.56441834404316,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",7.837,"Isolated",45.19633,-68.04646,45.19633,-68.04646
"8129","ME",12.4968004226685,1.95374512829691,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",64,"DrainageLk",44.17983,-70.4157,44.17983,-70.4157
"8130","ME",7.61999988555908,1.73806189358143,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",4.604,"Drainage",45.29219,-70.09019,45.29219,-70.09019
"8131","ME",3,0.853822498657605,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",10.269,"Headwater",46.34227,-69.08084,46.34227,-69.08084
"8132","ME",1.21920001506805,0.483995931617326,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",7.644,"Headwater",44.35589,-68.20583,44.35589,-68.20583
"8133","ME",3.96239995956421,1.21041320689863,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",81.652,"DrainageLk",45.3889,-68.46967,45.3889,-68.46967
"8134","ME",6.4008002281189,2.54221154664963,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",15.08,"DrainageLk",44.22028,-70.83202,44.22028,-70.83202
"8135","ME",10.3632001876831,3.23593461907295,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",253.155,"Drainage",46.14586,-68.71959,46.14586,-68.71959
"8136","ME",13.7159996032715,2.59945269086993,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",50.063,"Drainage",46.43142,-69.11459,46.43142,-69.11459
"8137","ME",11.8872003555298,3.28180644602984,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",6.15,"Headwater",44.26304,-70.7014,44.26304,-70.7014
"8138","ME",22.7272701263428,3.40811169048037,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",1306.37,"Drainage",44.9374,-67.4145,44.9374,-67.4145
"8139","ME",1.82879996299744,0.016644333498348,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",13.789,"Drainage",44.45285,-69.00783,44.45285,-69.00783
"8140","ME",11.2776002883911,2.66098892583048,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",31.156,"Headwater",45.28544,-70.45818,45.28544,-70.45818
"8141","ME",3.65759992599487,0.501713228046533,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",58.172,"DrainageLk",44.22623,-69.18508,44.22623,-69.18508
"8142","ME",7.31519985198975,1.1455776746181,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",50.081,"Headwater",44.6994,-68.77993,44.6994,-68.77993
"8143","ME",37.1856002807617,1.90745801838391,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",975.449,"DrainageLk",44.49924,-68.60194,44.49924,-68.60194
"8144","ME",12,4.59618931016752,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",19.486,"Headwater",44.28254,-70.26822,44.28254,-70.26822
"8145","ME",19.2024002075195,5.56606944493651,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",188.152,"Drainage",43.9531,-69.77445,43.9531,-69.77445
"8146","ME",5,2.36047611586472,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",7.822,"Drainage",43.21659,-70.77109,43.21659,-70.77109
"8147","ME",4.26719999313354,2.44276742990239,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",7.91,"Headwater",44.22251,-70.26137,44.22251,-70.26137
"8148","ME",28.9559993743896,6.43294908011791,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",132.357,"Drainage",45.05962,-70.948,45.05962,-70.948
"8149","ME",25.2984008789062,2.59565225972221,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",126.977,"DrainageLk",45.74592,-69.18834,45.74592,-69.18834
"8150","ME",9,2.76243479086014,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",129.235,"Drainage",44.74594,-68.52738,44.74594,-68.52738
"8151","ME",2.74320006370544,0.380050968561448,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",166.06,"Drainage",45.54088,-69.71849,45.54088,-69.71849
"8152","ME",19.5072002410889,3.45898274993037,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",177.423,"Drainage",44.09755,-70.99565,44.09755,-70.99565
"8153","ME",29.8703994750977,5.82219166387104,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",347.793,"DrainageLk",44.69153,-68.60234,44.69153,-68.60234
"8154","ME",35.0519981384277,10.9855599845587,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",36.525,"Drainage",45.23321,-70.52978,45.23321,-70.52978
"8155","ME",6.09600019454956,1.43859998778476,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",107.893,"Drainage",44.24431,-69.17181,44.24431,-69.17181
"8156","ME",12.4968004226685,2.37717918869609,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",14.65,"Headwater",45.30025,-70.41858,45.30025,-70.41858
"8157","ME",17.9832000732422,4.73983432043037,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",45.376,"Headwater",44.76269,-68.55554,44.76269,-68.55554
"8158","ME",20.1168003082275,6.26460756197838,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",152.094,"DrainageLk",44.02811,-70.37904,44.02811,-70.37904
"8159","ME",4.87680006027222,1.49623639303945,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",361.894,"DrainageLk",45.17451,-68.3831,45.17451,-68.3831
"8160","ME",9.4488000869751,1.43065040576715,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",717.114,"DrainageLk",44.78723,-67.44669,44.78723,-67.44669
"8161","ME",10.3632001876831,1.0501251861713,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",73.315,"DrainageLk",44.10899,-70.46422,44.10899,-70.46422
"8162","ME",8.22959995269775,2.67606137209423,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",117.951,"Drainage",45.18252,-70.05024,45.18252,-70.05024
"8163","ME",6.4008002281189,0.630265742011984,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",120.704,"Drainage",43.5357,-70.64556,43.5357,-70.64556
"8164","ME",7.31519985198975,1.8233345766876,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",102.462,"DrainageLk",44.77,-67.24841,44.77,-67.24841
"8165","ME",5.48640012741089,2.11233983141777,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",22.575,"Headwater",44.32314,-69.47966,44.32314,-69.47966
"8166","ME",17.3736000061035,2.37180920868361,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",242.098,"DrainageLk",44.1928,-69.25102,44.1928,-69.25102
"8167","ME",9.14400005340576,2.2313258485676,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",70.584,"DrainageLk",44.21873,-69.21355,44.21873,-69.21355
"8168","ME",5,1.46321052881233,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",203.972,"DrainageLk",44.29066,-69.51466,44.29066,-69.51466
"8169","ME",27.431999206543,6.61881255694068,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",59.618,"Drainage",46.97463,-68.83793,46.97463,-68.83793
"817","ME",33.5279998779297,11.5558028106197,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",188.659,"DrainageLk",44.36349,-68.25017,44.36349,-68.25017
"8170","ME",11.5824003219604,2.95330149899571,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",47.045,"Drainage",46.10597,-68.10445,46.10597,-68.10445
"8171","ME",6.4008002281189,1.88485631083248,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",12.783,"Headwater",44.2299,-68.66784,44.2299,-68.66784
"8172","ME",6.4008002281189,2.72068528940632,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",32.035,"Headwater",44.06479,-69.70003,44.06479,-69.70003
"8173","ME",7.61999988555908,1.84797152714283,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",65.709,"Headwater",44.54136,-69.05425,44.54136,-69.05425
"8174","ME",45.7200012207031,9.40113268988071,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",491.604,"DrainageLk",44.3615,-69.43039,44.3615,-69.43039
"8175","ME",2.13359999656677,0.305455672054829,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",16.531,"Drainage",43.17776,-70.67634,43.17776,-70.67634
"8176","ME",12.1920003890991,2.09316588240343,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",295.312,"DrainageLk",46.56813,-69.14636,46.56813,-69.14636
"8177","ME",10.9728002548218,3.11959378622266,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",582.819,"DrainageLk",45.47216,-68.81543,45.47216,-68.81543
"8178","ME",4.57200002670288,2.17594095990669,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",8.072,"Isolated",46.23497,-68.83554,46.23497,-68.83554
"8179","ME",12.8016004562378,5.01289320745466,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",186.197,"DrainageLk",44.17933,-70.70604,44.17933,-70.70604
"8180","ME",3,1.17207028942666,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",40.197,"Drainage",46.41632,-68.04768,46.41632,-68.04768
"8181","ME",13,4.62095036356415,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",75.9,"Drainage",45.72874,-70.23102,45.72874,-70.23102
"8182","ME",10.3632001876831,4.84872069441361,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",106.586,"Drainage",43.7583,-70.85857,43.7583,-70.85857
"8183","ME",35.9664001464844,1.52881604334906,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",1303.4,"DrainageLk",45.5202,-69.81129,45.5202,-69.81129
"8184","ME",7.61999988555908,1.4949979596663,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",41.577,"DrainageLk",44.35979,-68.34543,44.35979,-68.34543
"8185","ME",9.14400005340576,2.82028367715187,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",101.176,"Drainage",45.68437,-70.34912,45.68437,-70.34912
"8186","ME",10.0584001541138,2.9925724538196,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",9.555,"Headwater",45.89445,-69.07547,45.89445,-69.07547
"8187","ME",24.9936008453369,7.60008304253676,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",130.659,"Drainage",46.76559,-68.72227,46.76559,-68.72227
"8188","ME",19.6969699859619,4.80102247788891,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",448.973,"DrainageLk",44.3841,-69.3265,44.3841,-69.3265
"8189","ME",18.8976001739502,2.42788283836109,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",464.072,"Drainage",45.25663,-69.73117,45.25663,-69.73117
"8190","ME",13.7159996032715,4.25680532601498,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",451.89,"Drainage",44.00571,-70.93194,44.00571,-70.93194
"8191","ME",18.8976001739502,2.15078252582363,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",84.233,"Drainage",45.5248,-70.01042,45.5248,-70.01042
"8192","ME",8.22959995269775,1.80327377522532,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",428.279,"Drainage",45.03974,-67.97809,45.03974,-67.97809
"8193","ME",11.2776002883911,5.0920627711349,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",8.62,"Headwater",43.95371,-70.47527,43.95371,-70.47527
"8194","ME",18.2880001068115,1.59799099572068,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",210.839,"Drainage",45.55194,-67.56061,45.55194,-67.56061
"8195","ME",3.35279989242554,1.24037808979035,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",68.232,"Headwater",44.02418,-69.48759,44.02418,-69.48759
"8196","ME",41.2121200561523,5.14857796341388,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",2268.272,"DrainageLk",47.04485,-68.49676,47.04485,-68.49676
"8197","ME",40.5383987426758,7.51326349369242,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",257.109,"DrainageLk",44.73674,-68.49366,44.73674,-68.49366
"81970","ME",3.04800009727478,0.361733554276599,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",23.156,"Headwater",46.37488,-68.35757,46.37488,-68.35757
"81983","ME",6.4008002281189,1.02493554616425,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",9.329,"Drainage",45.24693,-69.07327,45.24693,-69.07327
"81991","ME",4,1.32658706468284,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",10.669,"Drainage",44.3553,-69.38107,44.3553,-69.38107
"82005","ME",12.8016004562378,4.23706266248888,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",12.675,"DrainageLk",44.4027,-69.39833,44.4027,-69.39833
"8201","ME",15.8495998382568,3.22905487516462,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",202.085,"Drainage",44.88684,-70.6023,44.88684,-70.6023
"8202","ME",10.3632001876831,3.29079949914066,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",21.781,"Drainage",43.75485,-70.66719,43.75485,-70.66719
"8203","ME",7.61999988555908,1.78658355843132,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",52.106,"Drainage",44.66582,-68.72714,44.66582,-68.72714
"8204","ME",32.6136016845703,3.88359643099507,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",1369.344,"DrainageLk",45.84944,-69.50807,45.84944,-69.50807
"8205","ME",13,3.13639535297412,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",499.162,"DrainageLk",44.41346,-69.65098,44.41346,-69.65098
"8206","ME",13.7159996032715,1.09626749552637,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",275.012,"Drainage",44.42222,-69.98616,44.42222,-69.98616
"8207","ME",8.22959995269775,2.37042829438623,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",211.789,"Drainage",44.53431,-69.56125,44.53431,-69.56125
"8208","ME",10.3632001876831,1.91207555838622,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",27.502,"DrainageLk",45.31103,-70.09301,45.31103,-70.09301
"8209","ME",10.3632001876831,2.02534441661007,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",4.899,"Headwater",45.44801,-69.51513,45.44801,-69.51513
"8210","ME",9,3.14139074339305,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",15.665,"Isolated",44.10153,-70.45827,44.10153,-70.45827
"8211","ME",4,1.11385980327164,"https://www.maine.gov/megis/catalog/shps/state/lakedpths.zip","bathymetry",5.418,"Drainage",44.57287,-69.97498,44.57287,-69.97498
