"llid","name","legacy_name","state","max_depth_m","mean_depth_m","source","lake_waterarea_ha","lake_connectivity_permanent","effort","lat","long","source_type","buffer100m_slope_mean"
4828,NA,NA,"IA",14.63,4.96,"ia_chemistry",156.2822407,"Drainage","LAGOSNE",42.121397,-91.82403,"Misc",4.0679
5104,"Archibald Lake",NA,"WI",15.24,5.7912,"wi_dnr_nutrient",158.755763,"Headwater","LAGOSNE",45.283249,-88.586459,"Misc",6.7122
5118,"Central Park Lake",NA,"IA",5.49,2.44,"ia_chemistry",9.09790933,"Drainage","LAGOSNE",42.111589,-91.139557,"Misc",5.3416
5174,"Rice Lake 230",NA,"WI",5.7912,2.7432,"wi_dnr_nutrient",347.8494549,"DrainageLk","LAGOSNE",45.507712,-91.723746,"Misc",2.2676
5342,"Lower McKenzie Lake",NA,"WI",5.1816,2.7432,"wi_dnr_nutrient",83.55107083,"DrainageLk","LAGOSNE",45.984879,-92.022694,"Misc",3.0561
5467,"Lake Morris",NA,"WI",12.192,3.6576,"wi_dnr_nutrient",47.37015553,"DrainageLk","LAGOSNE",44.118877,-89.206203,"Misc",2.4778
5501,"Bass Lake",NA,"WI",15.24,9.144,"wi_dnr_nutrient",16.32902361,"Isolated","LAGOSNE",45.131809,-88.051108,"Misc",2.7407
5496,"Greenfield Lake",NA,"IA",7.32,3.08,"ia_chemistry",11.0755735,"Drainage","LAGOSNE",41.296246,-94.479227,"Misc",4.1708
8199,NA,NA,"ME",24.9936,9.4488,"me_dep_chem",352.2688284,"DrainageLk","LAGOSNE",44.189924,-69.958978,"Government",4.6953
8327,"King and Bartlett Lake",NA,"ME",48.4632,19.812,"me_dep_chem",217.6644223,"DrainageLk","LAGOSNE",45.365409,-70.36456,"Government",6.8214
8206,"Torsey Lake",NA,"ME",13.716,4.572,"me_dep_chem",275.01203,"Drainage","LAGOSNE",44.42106,-69.985676,"Government",5.5933
50911,"Mirror Lake",NA,"NH",10,4.7,"nh_sunapee",15.41201634,"Headwater","LAGOSNE",43.943579,-71.692471,"Citizen Monitoring",7.1208
6958,"Lake Catherine",NA,"IL",10.668,5.334,"il_almp_2006_2008",66.14389866,"DrainageLk","LAGOSNE",42.487691,-88.12747,"Misc",1.8254
7631,"Echo Lake",NA,"ME",35.6616,6.4008,"me_dep_chem",499.8599426,"DrainageLk","LAGOSNE",44.433441,-70.023638,"Government",4.6969
7816,"Pennesseewassee Lake",NA,"ME",14.6304,5.4864,"me_dep_chem",47.36875015,"DrainageLk","LAGOSNE",44.217796,-70.556323,"Government",4.1699
7973,"Allen Pond",NA,"ME",13.4112,5.7912,"me_dep_chem",76.29189816,"Drainage","LAGOSNE",44.229417,-70.161104,"Government",6.2679
4311,"Sunset Lake",NA,"NJ",3.048,1.4326,"nj_lake_survey_map_guide_from_1989",36.04936078,"DrainageLk","LAGOSNE",39.449629,-75.239792,"Misc",3.1893
4559,"Lake Monona",NA,"WI",22.5,8.2,"wi_lter_secchi",1359.758514,"DrainageLk","LAGOSNE",43.068029,-89.360153,"Misc",3.4791
4771,NA,NA,"IA",7.32,2.8,"ia_chemistry",4.013595344,"Drainage","LAGOSNE",41.938412,-95.588809,"Misc",9.4125
7801,"Sabbathday Pond",NA,"ME",20.7264,7.3152,"me_dep_chem",138.5781487,"DrainageLk","LAGOSNE",43.977024,-70.353488,"Government",4.709
8352,"Kimball Pond",NA,"ME",5.7912,3.048,"me_dep_chem",22.67072663,"Drainage","LAGOSNE",44.577714,-69.987405,"Government",5.6655
5396,"Thayer Lake",NA,"IA",3.66,1.96,"ia_chemistry",5.796790716,"Drainage","LAGOSNE",41.021369,-94.06696,"Misc",6.7329
4328,"DeSoto Lake",NA,NA,7.32,2.71,"ia_chemistry",344.4739644,"Headwater","LAGOSNE",41.522196,-96.01668,"Misc",1.9864
7041,"Palmyra-Modesto City Lake",NA,"IL",10.668,4.572,"il_almp_2006_2008",14.78517774,"Drainage","LAGOSNE",39.443928,-89.962997,"Misc",3.1291
7470,"Upper Wilson Pond",NA,"ME",21.336,4.572,"me_dep_chem",972.6483652,"DrainageLk","LAGOSNE",45.487679,-69.504404,"Government",5.033
7562,"Shaw Lake",NA,"ME",9.144,3.6576,"me_dep_chem",101.6190835,"Drainage","LAGOSNE",45.344575,-67.960883,"Government",4.4603
5966,"Kimball Pond",NA,"NH",4.9,2.2,"nh_sunapee",36.66915856,"DrainageLk","LAGOSNE",43.086208,-71.578385,"Citizen Monitoring",4.3757
53066,"Middle Pond",NA,"NH",2.9,1.6,"nh_sunapee",3.105837146,"Headwater","LAGOSNE",45.090064,-71.376487,"Citizen Monitoring",NA
107776,"Norcross Pond",NA,"NH",2.9,1.1,"nh_sunapee",3.54513313,"Drainage","LAGOSNE",44.116223,-71.406994,"Citizen Monitoring",NA
132151,"Dennison Pond",NA,"NH",2.2,1,"nh_sunapee",9.052502283,"Headwater","LAGOSNE",43.00952,-71.762256,"Citizen Monitoring",7.9291
5794,"Stone Pond",NA,"NH",1.4,0.5,"nh_sunapee",6.358013212,"DrainageLk","LAGOSNE",42.757522,-72.12737,"Citizen Monitoring",2.0777
4688,"Lake Sherwood",NA,"WI",8.2296,3.048,"wi_dnr_nutrient",86.95942349,"DrainageLk","LAGOSNE",44.204985,-89.793053,"Misc",3.2063
7947,"Dodge Pond",NA,"ME",15.5448,7.62,"me_dep_chem",86.44277546,"DrainageLk","LAGOSNE",44.980537,-70.706834,"Government",5.3889
5426,"Green Lake",NA,"WI",71.9328,31.6992,"wi_dnr_nutrient",3096.237603,"DrainageLk","LAGOSNE",43.81056,-88.993336,"Misc",5.1114
7173,"Hunt Lake",NA,"NY",8,3.68,"ny_cslap",55.49814545,"Drainage","LAGOSNE",43.260021,-73.905631,"Citizen Monitoring",6.4014
8300,"Horne Pond",NA,"ME",17.6784,6.7056,"me_dep_chem",56.36279593,"Drainage","LAGOSNE",43.772668,-70.684223,"Government",2.3911
6981,"Greenville New City Lake",NA,"IL",7.62,3.9624,"il_almp_1999_2000",315.4061051,"Drainage","LAGOSNE",38.942658,-89.377687,"Misc",5.1564
5517,"Sandstone Reservoir 675",NA,"WI",10.668,3.048,"wi_dnr_nutrient",51.32943142,"DrainageLk","LAGOSNE",45.22729,-88.082138,"Misc",3.3439
5138,"Amnicon Lake",NA,"WI",9.4488,3.048,"wi_dnr_nutrient",157.9494561,"DrainageLk","LAGOSNE",46.477024,-92.061368,"Misc",2.5902
13,"Crystal Lake",NA,"MA",13.4,6.4,"ma_dfw_bathymetry_maps",13.39310912,"Isolated","LAGOSNE",41.773999,-69.982971,"Misc",6.4747
7840,"Fourth Machias Lake",NA,"ME",7.9248,3.9624,"me_dep_chem",774.7108887,"DrainageLk","LAGOSNE",45.141915,-67.999806,"Government",2.088
5349,NA,NA,"WI",7.62,3.048,"wi_dnr_nutrient",291.4650718,"DrainageLk","LAGOSNE",44.815161,-91.423123,"Misc",7.2732
4567,"Oakwood Lake 45",NA,"WI",3.9624,1.524,"wi_dnr_nutrient",6.046580706,"Drainage","LAGOSNE",44.449461,-90.843979,"Misc",4.3371
4990,"Chequamegon Waters Flowage",NA,"WI",6.7056,1.524,"wi_dnr_nutrient",690.9104359,"DrainageLk","LAGOSNE",45.214479,-90.69953,"Misc",1.4203
4894,"Benedict Lake",NA,"WI",11.5824,4.8768,"wi_dnr_nutrient",30.71631109,"Headwater","LAGOSNE",42.535232,-88.303815,"Misc",4.7412
4528,"Bird Lake",NA,"WI",12.192,5.1816,"wi_dnr_nutrient",39.420339,"Drainage","LAGOSNE",45.797703,-89.665899,"Misc",7.3854
46,"Manchaug Pond",NA,"MA",9.1,4,"ma_dfw_bathymetry_maps",147.6249453,"Drainage","LAGOSNE",42.098329,-71.775585,"Misc",7.0328
7929,"Millimagassett Lake",NA,"ME",19.5072,7.3152,"me_dep_chem",566.7409292,"DrainageLk","LAGOSNE",46.284151,-68.779804,"Government",7.4183
3083,"Otter Lake",NA,"MI",35.6616,NA,"mi_deq_hist_lwqs",27.20428839,"Drainage","LAGOSNE",43.218131,-83.459789,"Misc",4.1237
8029,"Big Bennett Pond",NA,"ME",12.8016,4.8768,"me_dep_chem",22.87501765,"Drainage","LAGOSNE",45.250632,-69.33545,"Government",3.9706
8136,"Echo Lake",NA,"ME",13.716,5.4864,"me_dep_chem",50.06337137,"Drainage","LAGOSNE",46.43148,-69.114474,"Government",6.8954
8176,"Fourth Musquacook Lake",NA,"ME",12.192,5.1816,"me_dep_chem",295.3123095,"DrainageLk","LAGOSNE",46.569944,-69.146004,"Government",4.9128
7757,"Carry Lake",NA,"ME",18.288,6.4008,"me_dep_chem",11.88725102,"Drainage","LAGOSNE",46.219894,-67.865764,"Government",5.8826
7654,NA,NA,"ME",4.572,2.4384,"me_dep_chem",146.8980117,"DrainageLk","LAGOSNE",46.650792,-68.030219,"Government",1.4727
22682,"Dinsmore Pond",NA,"NH",2.5,0.7,"nh_sunapee",5.965329875,"DrainageLk","LAGOSNE",42.929668,-72.006389,"Citizen Monitoring",1.1511
4370,"Lower Clam Lake",NA,"WI",4.2672,2.1336,"wi_dnr_nutrient",148.3047706,"DrainageLk","LAGOSNE",45.826137,-92.321069,"Misc",1.4188
4327,"Summit Lake",NA,"WI",6.7056,3.048,"wi_dnr_nutrient",24.16424605,"DrainageLk","LAGOSNE",45.770683,-91.44463,"Misc",2.989
8317,"Dundee Pond",NA,"ME",12.4968,3.9624,"me_dep_chem",77.25593777,"DrainageLk","LAGOSNE",43.787815,-70.454525,"Government",4.8827
7979,"Granger Pond",NA,"ME",8.5344,3.6576,"me_dep_chem",50.43571456,"Headwater","LAGOSNE",43.956736,-70.786597,"Government",8.0861
4889,NA,NA,"WI",1.8288,1.2192,"wi_dnr_nutrient",2.08327094,"Headwater","LAGOSNE",43.157859,-87.954512,"Misc",NA
5336,"Lake Orient",NA,"IA",3.66,1.83,"ia_chemistry",8.287199304,"Drainage","LAGOSNE",41.197977,-94.43679,"Misc",3.8067
5450,"Bullhead Lake",NA,"WI",12.192,3.9624,"wi_dnr_nutrient",28.1394785,"Isolated","LAGOSNE",44.10342,-88.037122,"Misc",3.2338
5161,"McGee Lake",NA,"WI",11.5824,4.2672,"wi_dnr_nutrient",8.265697412,"Headwater","LAGOSNE",45.141899,-88.884167,"Misc",5.3605
44,"Pillings Pond",NA,"MA",1.8,0.9,"ma_dfw_bathymetry_maps",36.54933284,"Drainage","LAGOSNE",42.530414,-71.028524,"Misc",3.3328
640,"Echo Lake",NA,"ME",20.1168,8.5344,"me_dep_chem",95.66714366,"Drainage","LAGOSNE",44.327406,-68.337519,"Government",12.2518
1430,"Round Pond",NA,"ME",5.7912,3.3528,"me_dep_chem",14.69836101,"Headwater","LAGOSNE",44.352944,-68.377786,"Government",6.5684
5305,"Auburn Lake",NA,"WI",8.8392,4.2672,"wi_dnr_nutrient",36.42024735,"Drainage","LAGOSNE",43.598531,-88.207072,"Misc",4.3022
6166,"Stratford Bog Pond",NA,"NH",2.2,0.6,"nh_lktroph",13.2814345,"Drainage","LAGOSNE",44.718688,-71.507958,"Government",3.384
6166,"Stratford Bog Pond",NA,"NH",2.2,0.6,"nh_lktroph",13.2814345,"Drainage","LAGOSNE",44.718688,-71.507958,"Government",3.384
5963,"Poverty Pond",NA,"NH",10.3,1.9,"nh_lktroph",6.913994107,"Headwater","LAGOSNE",43.508468,-71.800969,"Government",5.2162
5963,"Poverty Pond",NA,"NH",10.3,1.9,"nh_lktroph",6.913994107,"Headwater","LAGOSNE",43.508468,-71.800969,"Government",5.2162
4965,"Osmore Pond",NA,"VT",3.6576,1.8288,"vt_dwq_nutrient",19.92162571,"Drainage","LAGOSNE",44.308164,-72.278708,"Government",6.2133
6018,"Gilson Pond",NA,"NH",1.1,0.4,"nh_lktroph",6.716151565,"Drainage","LAGOSNE",42.861087,-72.067621,"Government",7.3718
6018,"Gilson Pond",NA,"NH",1.1,0.4,"nh_lktroph",6.716151565,"Drainage","LAGOSNE",42.861087,-72.067621,"Government",7.3718
7825,"Highland Lake",NA,"ME",20.4216,5.7912,"me_dep_chem",259.0472083,"DrainageLk","LAGOSNE",43.769482,-70.357675,"Government",3.9869
5106,"Upper Mud Lake",NA,"WI",10.3632,4.8768,"wi_dnr_nutrient",930.6558808,"DrainageLk","LAGOSNE",43.015469,-89.3252,"Misc",2.26
7031,"Lake Sara",NA,"IL",15.8496,5.4864,"il_almp_2001_2004",223.8327348,"Drainage","LAGOSNE",39.137376,-88.637766,"Misc",3.551
7637,NA,NA,"ME",6.4008,3.048,"me_dep_chem",36.04711978,"Drainage","LAGOSNE",44.021971,-70.677567,"Government",5.1241
8513,"Little Cobbosseecontee Lake",NA,"ME",10.0584,5.1816,"me_dep_chem",36.7463652,"DrainageLk","LAGOSNE",44.327721,-69.887003,"Government",3.5531
7153,"Grass Lake",NA,"NY",15.4,7.2,"ny_cslap",138.0726348,"Headwater","LAGOSNE",44.334635,-75.714554,"Citizen Monitoring",7.1446
4468,"Wind Lake 35",NA,"WI",15.24,3.048,"wi_dnr_nutrient",372.106549,"DrainageLk","LAGOSNE",42.824062,-88.141011,"Misc",1.7667
5027,"Ingham Lake",NA,"IA",3.66,1.89,"ia_chemistry",149.1190016,"Headwater","LAGOSNE",43.318607,-94.69502,"Misc",3.7875
4886,NA,NA,"IA",4.27,1.64,"ia_chemistry",41.99925243,"Drainage","LAGOSNE",40.710152,-93.398892,"Misc",4.5691
4655,"Shadow Lake",NA,"VT",42.3672,16.764,"vt_dwq_nutrient",87.93577856,"DrainageLk","LAGOSNE",44.668504,-72.225321,"Government",9.0243
5170,"Round Lake",NA,"WI",11.8872,7.9248,"wi_dnr_nutrient",10.95313917,"Headwater","LAGOSNE",44.691139,-88.676145,"Misc",4.0476
8068,"Trout Pond",NA,"ME",20.7264,8.2296,"me_dep_chem",21.98850705,"Drainage","LAGOSNE",44.231202,-70.823985,"Government",9.1868
7775,"Indian Lake",NA,"ME",6.096,3.6576,"me_dep_chem",51.0731339,"Headwater","LAGOSNE",44.754522,-67.266346,"Government",5.5833
4646,"Lake Lucerne",NA,"WI",22.2504,9.4488,"wi_dnr_nutrient",420.5802859,"DrainageLk","LAGOSNE",45.52847,-88.846056,"Misc",5.0675
6873,"Piseco Lake",NA,"NY",24,17.7,NA,1153.294118,"DrainageLk","LAGOSNE",43.411575,-74.549398,"Misc",7.0469
5288,"Lake Morey",NA,"VT",13.1064,7.3152,"vt_dwq_nutrient",222.5241718,"Drainage","LAGOSNE",43.922736,-72.149991,"Government",12.1182
4481,"Spring Lake",NA,"IA",1.83,0.85,"ia_chemistry",19.92392049,"Headwater","LAGOSNE",42.063118,-94.289094,"Misc",1.9386
4578,"Ottawa Lake",NA,"WI",4.8768,2.1336,"wi_dnr_nutrient",6.873113442,"Drainage","LAGOSNE",42.939084,-88.481076,"Misc",1.0709
7163,"Lake Canadohta",NA,"PA",4.1453,1.6764,"pa_dep_chem",68.82742202,"Drainage","LAGOSNE",41.812283,-79.837904,"Government",1.8077
52,"Lake Lefferts",NA,"NJ",3.6576,1.585,"nj_lake_survey_map_guide_from_1989",30.54326557,"Drainage","LAGOSNE",40.410131,-74.241347,"Misc",5.7514
7018,"Du Quoin Lake",NA,"IL",3.6576,2.1336,"il_almp_2001_2004",98.9124469,"Drainage","LAGOSNE",38.07294,-89.219977,"Misc",1.3145
5448,"Patsy Lake",NA,"WI",3.9624,2.1336,"wi_dnr_nutrient",22.27786572,"Isolated","LAGOSNE",46.155559,-91.114066,"Misc",1.6067
4699,"Lamont Lake",NA,"WI",8.5344,3.048,"wi_dnr_nutrient",35.42600653,"Headwater","LAGOSNE",45.578197,-92.282152,"Misc",6.7509
4947,NA,NA,"WI",27.432,10.3632,"wi_dnr_nutrient",2081.172051,"DrainageLk","LAGOSNE",45.898523,-91.431688,"Misc",4.1847
110889,"Pinnacle Pond",NA,"NH",11.8,5,"nh_sunapee",8.722931117,"Isolated","LAGOSNE",43.097128,-71.473494,"Citizen Monitoring",12.043
114985,"Reynolds Pond",NA,"NH",2.4,0.9,"nh_sunapee",9.225197469,"Headwater","LAGOSNE",44.317673,-71.892934,"Citizen Monitoring",4.4595
7627,"Watson Pond",NA,"ME",7.3152,3.6576,"me_dep_chem",27.80649976,"Drainage","LAGOSNE",44.573849,-69.925431,"Government",4.4281
6488,"Lebanon Reservoir",NA,"NY",13.9,6.4,"ny_cslap",37.43402826,"Drainage","LAGOSNE",42.803321,-75.606766,"Citizen Monitoring",7.3241
5871,"Massabesic Lake",NA,"NH",15.4,5.3,"nh_sunapee",1036.231139,"DrainageLk","LAGOSNE",42.985102,-71.371174,"Citizen Monitoring",4.4287
5937,"Sawyer Pond",NA,"NH",29.6,12.2,"nh_lktroph",16.12689091,"Drainage","LAGOSNE",44.049293,-71.377478,"Government",10.2278
5937,"Sawyer Pond",NA,"NH",29.6,12.2,"nh_lktroph",16.12689091,"Drainage","LAGOSNE",44.049293,-71.377478,"Government",10.2278
35,"Pelham Lake",NA,"MA",2.4,1.5,"ma_dfw_bathymetry_maps",32.19074486,"Drainage","LAGOSNE",42.699552,-72.889067,"Misc",5.9551
4254,"Pigeon Lake",NA,"WI",3.048,1.2192,"wi_dnr_nutrient",51.79168811,"DrainageLk","LAGOSNE",44.627462,-88.774544,"Misc",3.2032
4372,"Norwegian Lake",NA,"WI",13.1064,2.1336,"wi_dnr_nutrient",22.51534242,"Drainage","LAGOSNE",44.142841,-89.21708,"Misc",1.3967
4402,"Upper Clam Lake",NA,"WI",6.096,3.3528,"wi_dnr_nutrient",68.00360267,"DrainageLk","LAGOSNE",46.157008,-90.906687,"Misc",3.7258
4414,"Esadore Lake",NA,"WI",10.9728,4.572,"wi_dnr_nutrient",19.2501392,"Isolated","LAGOSNE",45.192442,-90.446202,"Misc",5.3234
4475,"Saint Albans Reservoir North",NA,"VT",8.5344,3.9624,"vt_dwq_nutrient",15.06492475,"Drainage","LAGOSNE",44.764457,-73.061564,"Government",5.6196
4533,"Lac Sault Dore 272",NA,"WI",6.4008,1.8288,"wi_dnr_nutrient",243.3284194,"DrainageLk","LAGOSNE",45.702843,-90.564046,"Misc",1.906
4543,"Pope Lake",NA,"WI",12.192,5.7912,"wi_dnr_nutrient",5.845765629,"Drainage","LAGOSNE",44.326481,-89.193456,"Misc",4.2811
4548,"Horseshoe Lake",NA,"WI",17.3736,6.096,"wi_dnr_nutrient",161.1152275,"Isolated","LAGOSNE",45.443083,-92.159766,"Misc",4.288
4633,"Lake Owen",NA,"WI",28.956,8.2296,"wi_dnr_nutrient",506.1200943,"Headwater","LAGOSNE",46.273128,-91.229981,"Misc",8.0587
4636,"Bear Lake",NA,"WI",2.7432,1.524,"wi_dnr_nutrient",74.5698312,"DrainageLk","LAGOSNE",45.989988,-90.805771,"Misc",2.0028
4657,"Vincent Lake",NA,"WI",4.572,2.7432,"wi_dnr_nutrient",23.65726512,"Isolated","LAGOSNE",45.540481,-92.363639,"Misc",3.5185
4391,"Beauregard Lake",NA,"WI",6.096,3.3528,"wi_dnr_nutrient",35.37290139,"Isolated","LAGOSNE",46.341472,-91.589465,"Misc",2.0079
4487,"Pine Lake",NA,"WI",5.1816,2.7432,"wi_dnr_nutrient",53.56806668,"Isolated","LAGOSNE",45.500525,-89.438077,"Misc",3.264
4684,"Neshkoro Mill Pond",NA,"WI",2.7432,0.9144,"wi_dnr_nutrient",58.35102745,"DrainageLk","LAGOSNE",43.967676,-89.230147,"Misc",1.8501
4698,"McCloud Lake",NA,"WI",3.3528,1.8288,"wi_dnr_nutrient",26.33981536,"Isolated","LAGOSNE",46.159338,-91.051048,"Misc",1.269
4714,"Swan Lake",NA,"WI",24.9936,9.7536,"wi_dnr_nutrient",165.0312127,"DrainageLk","LAGOSNE",43.544493,-89.364606,"Misc",3.5167
4736,NA,NA,"WI",3.048,0.6096,"wi_dnr_nutrient",60.59067484,"Drainage","LAGOSNE",46.223278,-92.222701,"Misc",1.1152
4773,"Little Lac Courte Oreilles",NA,"WI",14.0208,4.572,"wi_dnr_nutrient",88.07878961,"DrainageLk","LAGOSNE",45.884432,-91.394033,"Misc",3.7222
4809,"Lake Delton",NA,"WI",4.8768,2.4384,"wi_dnr_nutrient",100.9439559,"DrainageLk","LAGOSNE",43.59944,-89.779963,"Misc",5.599
4830,"Blueberry Lake",NA,"WI",8.8392,5.1816,"wi_dnr_nutrient",118.2360102,"Isolated","LAGOSNE",45.881337,-91.250737,"Misc",1.8374
4844,"Loon Lake",NA,"WI",7.0104,2.7432,"wi_dnr_nutrient",13.13445886,"Isolated","LAGOSNE",46.350217,-90.646271,"Misc",3.7871
4865,"Blue Lake",NA,"WI",14.9352,7.62,"wi_dnr_nutrient",178.4172982,"Isolated","LAGOSNE",45.838928,-89.757796,"Misc",6.2968
4898,"Spring Lake",NA,"VT",25.6032,10.668,"vt_dwq_nutrient",25.76633947,"Drainage","LAGOSNE",43.495915,-72.918757,"Government",10.4535
4985,"Union Grove Lake",NA,"IA",4.88,1.87,"ia_chemistry",42.8909072,"Drainage","LAGOSNE",42.129445,-92.724552,"Misc",6.074
5023,"Big Bear Lake",NA,"WI",5.1816,2.1336,"wi_dnr_nutrient",72.5774091,"Isolated","LAGOSNE",46.017443,-92.153239,"Misc",4.2836
5151,"Perch Lake",NA,"WI",23.4696,5.7912,"wi_dnr_nutrient",27.89524397,"Headwater","LAGOSNE",46.403364,-91.266141,"Misc",2.2819
5173,"Twin Lake",NA,"WI",3.9624,1.8288,"wi_dnr_nutrient",37.5842021,"Isolated","LAGOSNE",44.235747,-89.140437,"Misc",5.8996
5197,"Krohns Lake",NA,"WI",11.5824,6.4008,"wi_dnr_nutrient",7.514582599,"Headwater","LAGOSNE",44.583266,-87.488272,"Misc",2.8462
5218,"Pine Lake",NA,"WI",14.0208,6.096,"wi_dnr_nutrient",24.06398376,"Isolated","LAGOSNE",45.679495,-92.570603,"Misc",4.4817
5221,"Halfmoon Lake",NA,"WI",11.5824,3.3528,"wi_dnr_nutrient",11.44277315,"Isolated","LAGOSNE",45.185821,-88.202395,"Misc",2.5213
5272,"Sylvan Lake",NA,"WI",11.2776,6.4008,"wi_dnr_nutrient",31.14004569,"Drainage","LAGOSNE",45.609584,-91.951304,"Misc",8.2591
5280,"Solberg Lake",NA,"WI",4.8768,2.1336,"wi_dnr_nutrient",344.1672689,"DrainageLk","LAGOSNE",45.754425,-90.371637,"Misc",1.9959
5279,"Godfrey Lake",NA,"WI",12.4968,2.4384,"wi_dnr_nutrient",20.45068258,"Isolated","LAGOSNE",45.729893,-92.34357,"Misc",5.7109
5296,"Howe Lake",NA,"WI",11.8872,5.4864,"wi_dnr_nutrient",27.00955156,"Isolated","LAGOSNE",45.088589,-91.314962,"Misc",3.0607
5300,"Lake Eau Galle",NA,"WI",5.4864,1.8288,"wi_dnr_nutrient",144.3569062,"DrainageLk","LAGOSNE",44.709994,-92.014869,"Misc",7.7105
5340,"Neosho Millpond",NA,"WI",1.8288,1.2192,"wi_dnr_nutrient",71.24320338,"DrainageLk","LAGOSNE",43.309297,-88.50353,"Misc",4.4533
5360,"Cranberry Lake",NA,"WI",5.4864,2.1336,"wi_dnr_nutrient",189.6031115,"Drainage","LAGOSNE",45.61885,-90.352088,"Misc",0.4806
5380,"Magnor Lake",NA,"WI",7.9248,3.048,"wi_dnr_nutrient",92.82411596,"DrainageLk","LAGOSNE",45.322485,-92.204921,"Misc",1.9053
5432,"Lake Desair",NA,"WI",10.0584,5.1816,"wi_dnr_nutrient",32.17434493,"Drainage","LAGOSNE",45.544196,-91.778585,"Misc",6.2518
5433,NA,NA,"WI",9.144,3.9624,"wi_dnr_nutrient",316.4070776,"DrainageLk","LAGOSNE",46.200212,-89.446776,"Misc",3.9748
5468,"Little Siskiwit Lake",NA,"WI",4.8768,2.4384,"wi_dnr_nutrient",9.738321713,"DrainageLk","LAGOSNE",46.800972,-91.107864,"Misc",5.0659
5525,"Long Lake",NA,"WI",8.2296,2.7432,"wi_dnr_nutrient",42.32760093,"DrainageLk","LAGOSNE",42.83025,-88.173473,"Misc",1.5326
5555,"Augustine Lake",NA,"WI",3.048,2.1336,"wi_dnr_nutrient",69.30482846,"Headwater","LAGOSNE",46.179259,-90.460703,"Misc",3.0194
5557,"Mounds Pond",NA,"WI",11.2776,3.048,"wi_dnr_nutrient",19.08943141,"Drainage","LAGOSNE",45.032088,-92.640151,"Misc",6.1786
5565,"Lyford Pond",NA,"VT",6.7056,2.4384,"vt_dwq_nutrient",14.64814404,"Headwater","LAGOSNE",44.445497,-72.248111,"Government",5.7215
5676,"Deer Pond",NA,"NH",4,0.8,"nh_lktroph",15.38357284,"Drainage","LAGOSNE",43.089308,-71.201075,"Government",7.0757
5676,"Deer Pond",NA,"NH",4,0.8,"nh_lktroph",15.38357284,"Drainage","LAGOSNE",43.089308,-71.201075,"Government",7.0757
5732,"Lake Solitude",NA,"NH",6.7,2,"nh_lktroph",2.537325797,"Headwater","LAGOSNE",43.30742,-72.062905,"Government",NA
5732,"Lake Solitude",NA,"NH",6.7,2,"nh_lktroph",2.537325797,"Headwater","LAGOSNE",43.30742,-72.062905,"Government",NA
5746,"Meadow Lake",NA,"NH",3,1.8,"nh_lktroph",7.418139832,"Headwater","LAGOSNE",43.203499,-71.202794,"Government",6.7957
5746,"Meadow Lake",NA,"NH",3,1.8,"nh_lktroph",7.418139832,"Headwater","LAGOSNE",43.203499,-71.202794,"Government",6.7957
5758,"Lake Katherine",NA,"NH",6.4,3.5,"nh_sunapee",17.665044,"Drainage","LAGOSNE",43.983275,-71.98038,"Citizen Monitoring",7.8088
5776,"Perch Pond",NA,"NH",12.8,3.5,"nh_sunapee",18.1429219,"Headwater","LAGOSNE",43.799872,-71.592114,"Citizen Monitoring",4.4188
5822,"Bog Pond",NA,"NH",3,0.6,"nh_lktroph",13.44807098,"Drainage","LAGOSNE",43.51017,-71.843897,"Government",3.9589
5822,"Bog Pond",NA,"NH",3,0.6,"nh_lktroph",13.44807098,"Drainage","LAGOSNE",43.51017,-71.843897,"Government",3.9589
5868,"Black Mountain Pond",NA,"NH",9.8,3.2,"nh_sunapee",3.00635501,"Drainage","LAGOSNE",43.881318,-71.508709,"Citizen Monitoring",NA
5933,"Boundary Pond",NA,"NH",3.9,2.3,"nh_lktroph",8.106796157,"Headwater","LAGOSNE",45.284922,-71.105253,"Government",10.7052
5933,"Boundary Pond",NA,"NH",3.9,2.3,"nh_lktroph",8.106796157,"Headwater","LAGOSNE",45.284922,-71.105253,"Government",10.7052
4382,"Big Dardis Lake",NA,"WI",7.0104,3.3528,"wi_dnr_nutrient",56.53866788,"Drainage","LAGOSNE",45.736275,-90.334047,"Misc",2.5373
5939,"Red Hill Pond",NA,"NH",7,3.1,"nh_lktroph",69.91673511,"Drainage","LAGOSNE",43.806317,-71.414139,"Government",2.1648
5939,"Red Hill Pond",NA,"NH",7,3.1,"nh_lktroph",69.91673511,"Drainage","LAGOSNE",43.806317,-71.414139,"Government",2.1648
5989,"Saltmarsh Pond",NA,"NH",7.9,3.2,"nh_sunapee",16.02818595,"Headwater","LAGOSNE",43.52777,-71.421494,"Citizen Monitoring",4.9707
6019,"Little Goose Pond",NA,"NH",4.9,2.7,"nh_sunapee",7.419438964,"DrainageLk","LAGOSNE",43.678215,-72.0931,"Citizen Monitoring",4.4091
6020,"Nippo Pond",NA,"NH",15.8,7.1,"nh_sunapee",34.53131371,"Headwater","LAGOSNE",43.222544,-71.082536,"Citizen Monitoring",7.3991
6039,"Little Dan Hole Pond",NA,"NH",7.4,3.9,"nh_sunapee",33.03704366,"DrainageLk","LAGOSNE",43.737373,-71.209459,"Citizen Monitoring",8.4777
